TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_AUD;SECONDARY_CONTACT_ID;43;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_AUD;CEO_OR_EQUIVALENT_ID;44;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_AUD;AID;45;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Quarterly Surrender Year;1;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Quarterly Surrender Quarter;2;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Quarterly Surrender Quarter Full;3;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Required Surrender Percentage;4;NA;NO;varchar;6;6;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Small Scale Technology Percentage;5;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Small Scale Technology Shortfall Charge Unit Cost;6;NA;NO;varchar;40;40;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Relevant Acquisitions Updated by CER Flag;7;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Partial Exemption Certificates Updated by CER Flag;8;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Account Quarter Status;9;NA;NO;varchar;30;30;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Method of Determination;10;NA;YES;varchar;100;100;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Account Quarterly Liability Overridden by CER Flag;11;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Quarterly_Surrender_Open_Dim_Date_ID;12;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;Quarterly_Surrender_Close_Dim_Date_ID;13;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;QSL_ACC_ID;14;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;QSL_YEAR;15;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vQuarterlySurrender;QSL_QUARTER;16;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE;APPLICATION_ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE;USER_ID;2;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE;CREATED_ON;3;NA;NO;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE;CONTENT;4;NA;NO;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE;NOTE_ORDER;5;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE;ID;6;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;PANELS;2;NA;YES;numeric;NA;NA;6;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_ADDRESS_ID;3;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_PROPERTY_TYPE;4;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_PROPERTY_SIZE;5;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_PROPERTY_NAME;6;NA;YES;varchar;100;100;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_DATE;7;NA;NO;datetime2;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_LATITUDE;8;NA;YES;varchar;15;15;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_LONGITUDE;9;NA;YES;varchar;15;15;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;SITEAUDIT;10;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;AVAILABILITY;11;NA;YES;numeric;NA;NA;4;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;DEFAULT_AVAILABILITY;12;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;BRANDS;13;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;MODELS;14;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;SYSTEM_LOCATION_TYPE;15;NA;YES;varchar;32;32;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLER_ID;16;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;DESIGNER_ID;17;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;ELECTRICIAN_ID;18;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;ELECTRICITY_GRID_CONNECTIVITY;19;NA;NO;varchar;50;50;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;COMPLETE_UNIT_INSTALLED;20;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;MORE_THAN_ONE_SGU_SAME_ADDRESS;21;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;CREATED_ON;22;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INVERTER_MANUFACTURERS;23;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INVERTER_SERIES;24;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INVERTER_MODEL_NUMBERS;25;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;HAS_FAILED_PREVIOUSLY;26;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;PREVIOUS_ACCREDITATION_CODE;27;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;RECREATION_EXPLANATION_NOTE;28;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;ADDITIONAL_CAPACITY_DETAILS;29;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;LEGACY_GIS_LOCATION;30;NA;YES;varchar;100;100;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_POSTCODE_ZONE;31;NA;YES;varchar;4;4;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;ACCREDITATION_CODE;32;NA;NO;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;FUEL_SOURCE;33;NA;NO;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;VERSION;34;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;ADDITIONAL_SYSTEM_INFORMATION;35;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;DISCONNECTION_DATE;36;NA;YES;datetime2;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;OUT_OF_POCKET_EXPENSE;37;NA;YES;numeric;NA;NA;12;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;TRANSITIONAL_MULTIPLIER_FLAG;38;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;PREVIOUS_RECS_MULTIPLIER_FLAG;39;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;REBATE_APPROVED;40;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;GRID_CONNECTED;41;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSPECTION_DATE;42;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSPECTION_OUTCOME;43;NA;YES;varchar;50;50;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSPECTION_RECEIVED_DATE;44;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSPECTION_COMPANY;45;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;AEMO_RESULT;46;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;SDP_DOCUMENT_ID;47;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;RETAILER_NAME;48;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;RETAILER_ABN;49;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;"NATIONAL_METERING_NUMBER";50;NA;YES;varchar;11;11;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;BATTERY_MANUFACTURER;51;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;BATTERY_MODEL;52;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;BATTERY_PART_OF_AGG_CONTROL;53;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;BATTERY_SETTINGS_CHANGED;54;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_TYPE;55;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_16Jun2021;INSTALLATION_TYPE_DETAILS;56;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT;ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT;LIABLE_ENTITY_ID;2;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT;YEAR;3;NA;NO;numeric;NA;NA;4;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT;DRAFT_DATA;4;NA;NO;varchar;-1;-1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT;VERSION;5;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;Generation;Power Station State;1;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETFact;Generation;Month Full;2;NA;YES;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETFact;Generation;Small_Unit_Fuel_Source_ID;3;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETFact;Generation;Dim_Small_Unit_Registration_ID;4;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;Generation;Power_Station_ID;5;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;Generation;Generation Type Name;6;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETFact;Generation;Estimated_Generation_in_MWh;7;NA;YES;decimal;NA;NA;12;10;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;Generation;Rated_Power_Output_in_MW;8;NA;YES;decimal;NA;NA;12;10;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;USR_ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;CON_ADD_ID;2;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;User Full Name;3;NA;NO;varchar;8000;8000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Username;4;NA;NO;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Title;5;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Firstname;6;NA;NO;varchar;40;40;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Initials;7;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Surname;8;NA;NO;varchar;40;40;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Phone Number;9;NA;NO;varchar;30;30;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Mobile Number;10;NA;NO;varchar;16;16;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Fax Number;11;NA;NO;varchar;30;30;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Email Address;12;NA;NO;varchar;254;254;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Status;13;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Elected to not Receive Emails Flag;14;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Validated Terms and Conditions Flag;15;NA;NO;varchar;7;7;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vUserRECTransaction;Account Name;16;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;REV;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;REVTYPE;2;NA;YES;numeric;NA;NA;3;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;APPLICATION_ID;3;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;USER_ID;4;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;CREATED_ON;5;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;CONTENT;6;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;NOTE_ORDER;7;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;POWER_STATION_NOTE_AUD;AID;8;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;ID;1;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;LIABLE_ENTITY_ID;2;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;YEAR;3;NA;YES;numeric;NA;NA;4;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;DRAFT_DATA;4;NA;YES;varchar;-1;-1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;VERSION;5;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;REV;6;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;REVTYPE;7;NA;YES;numeric;NA;NA;3;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;ENERGY_ACQUISITION_DRAFT_AUD;AID;8;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;SmallUnitInstallation;SGU_ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;SmallUnitInstallation;SWH_ID;2;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;SmallUnitInstallation;REC_Creation_Dim_Date_ID;3;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;SmallUnitInstallation;Small_Unit_Owner_ID;4;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;SmallUnitInstallation;Small_Unit_Installer_ID;5;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;SmallUnitInstallation;SGU_Designer_ID;6;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
